"","time","temp"
"294","19981021",7.4
"295","19981022",9.1
"296","19981023",9.1
"297","19981024",11.4
"298","19981025",9.4
"299","19981026",6.7
"300","19981027",6.4
"301","19981028",10.3
"302","19981029",8.3
"303","19981030",4.3
"304","19981031",6
"305","19981101",7.9
"306","19981102",7.6
"307","19981103",8.5
"308","19981104",5.7
"309","19981105",4.4
"310","19981106",2.5
"311","19981107",3.6
"312","19981108",4.6
"313","19981109",8.2
"314","19981110",8.6
"315","19981111",4.5
"316","19981112",2.7
"317","19981113",4.2
"318","19981114",4.8
"319","19981115",2.6
"320","19981116",2.1
"321","19981117",0.5
"322","19981118",-2.4
"323","19981119",-3
"324","19981120",-2.1
"325","19981121",-4.9
"326","19981122",-5.7
"327","19981123",-4.2
"328","19981124",-1.5
"329","19981125",0.2
"330","19981126",0.9
"331","19981127",1
"332","19981128",0.4
"333","19981129",-1.1
"334","19981130",0.1
"335","19981201",-1.5
"336","19981202",-2.3
"337","19981203",-3.3
"338","19981204",-3.4
"339","19981205",-2.1
"340","19981206",-1.5
"341","19981207",-1.8
"342","19981208",-4.3
"343","19981209",-4.5
"344","19981210",0.5
"345","19981211",1.7
"346","19981212",3.2
"347","19981213",4.4
"348","19981214",4.1
"349","19981215",3.6
"350","19981216",2
"351","19981217",3.5
"352","19981218",3
"353","19981219",3.4
"354","19981220",2
"355","19981221",0.5
"356","19981222",-1.7
"357","19981223",-1.4
"358","19981224",-1.3
"359","19981225",0.5
"360","19981226",2.4
"361","19981227",7.8
"362","19981228",4.6
"363","19981229",4.7
"364","19981230",6.3
"365","19981231",7
"366","19990101",8.8
"367","19990102",6.4
"368","19990103",5.2
"369","19990104",4.7
"370","19990105",5.3
"371","19990106",5.7
"372","19990107",4.4
"373","19990108",3.9
"374","19990109",2.9
"375","19990110",3.2
"376","19990111",2
"377","19990112",-0.3
"378","19990113",0.2
"379","19990114",0.4
"380","19990115",0.9
"381","19990116",5.7
"382","19990117",6.3
"383","19990118",3.8
"384","19990119",3.7
"385","19990120",4.8
"386","19990121",3.3
"387","19990122",1.4
"388","19990123",1.3
"389","19990124",1.6
"390","19990125",3.1
"391","19990126",3.1
"392","19990127",1.6
"393","19990128",1.1
"394","19990129",-0.6
"395","19990130",-5.6
"396","19990131",-6.5
"397","19990201",-9.1
"398","19990202",-3.8
"399","19990203",-0.1
"400","19990204",1.7
"401","19990205",1.6
"402","19990206",1.2
"403","19990207",-0.1
"404","19990208",-3.1
"405","19990209",-1.7
"406","19990210",-3.5
"407","19990211",-5
"408","19990212",-7
"409","19990213",-8.8
"410","19990214",-7
"411","19990215",-4.3
"412","19990216",-1.6
"413","19990217",0.1
"414","19990218",-0.1
"415","19990219",2.1
"416","19990220",2.7
"417","19990221",2.6
"418","19990222",1.1
"419","19990223",-0.7
"420","19990224",-0.7
"421","19990225",0.9
"422","19990226",2.3
"423","19990227",5
"424","19990228",3.1
"425","19990301",3.2
"426","19990302",4.6
"427","19990303",7.6
"428","19990304",4.5
"429","19990305",2.4
"430","19990306",1.6
"431","19990307",1.1
"432","19990308",1.7
"433","19990309",6.5
"434","19990310",8.5
"435","19990311",8.5
"436","19990312",10.1
"437","19990313",10.1
"438","19990314",9.4
"439","19990315",9.6
"440","19990316",8.7
"441","19990317",4.4
"442","19990318",2.5
"443","19990319",2.4
"444","19990320",3.1
"445","19990321",5.4
"446","19990322",4.9
"447","19990323",3.2
"448","19990324",8.3
"449","19990325",11.3
"450","19990326",11.5
"451","19990327",6.8
"452","19990328",5.8
"453","19990329",7.9
"454","19990330",8.9
"455","19990331",9
"456","19990401",10.7
"457","19990402",11
"458","19990403",11.6
"459","19990404",10.6
"460","19990405",12
"461","19990406",13.4
"462","19990407",8.4
"463","19990408",7.1
"464","19990409",8.6
"465","19990410",9.5
"466","19990411",8.2
"467","19990412",7.8
"468","19990413",7
"469","19990414",9.4
"470","19990415",4
"471","19990416",1.5
"472","19990417",3.7
"473","19990418",4.6
"474","19990419",4.2
"475","19990420",8.2
"476","19990421",10.1
"477","19990422",10.1
"478","19990423",11.6
"479","19990424",9.8
"480","19990425",12.5
"481","19990426",13.8
"482","19990427",14
"483","19990428",14.3
"484","19990429",16.5
"485","19990430",13.3
"486","19990501",15
"487","19990502",15.5
"488","19990503",18.5
"489","19990504",17.6
"490","19990505",14.1
"491","19990506",13.6
"492","19990507",17.5
"493","19990508",13.8
"494","19990509",15.6
"495","19990510",17.8
"496","19990511",16
"497","19990512",14.9
"498","19990513",15.3
"499","19990514",13.7
"500","19990515",12.9
"501","19990516",12.8
"502","19990517",16.2
"503","19990518",18.8
"504","19990519",14.7
"505","19990520",13.1
"506","19990521",10.4
"507","19990522",11.6
"508","19990523",13.3
"509","19990524",16.4
"510","19990525",16.6
"511","19990526",18.1
"512","19990527",21.2
"513","19990528",19.1
"514","19990529",21.6
"515","19990530",22.1
"516","19990531",19.9
"517","19990601",21.9
"518","19990602",22.3
"519","19990603",18.5
"520","19990604",13.6
"521","19990605",16.7
"522","19990606",11.9
"523","19990607",13.9
"524","19990608",11.7
"525","19990609",14.6
"526","19990610",14.6
"527","19990611",13.9
"528","19990612",15.8
"529","19990613",17.2
"530","19990614",14.6
"531","19990615",16.9
"532","19990616",17.6
"533","19990617",17.4
"534","19990618",14
"535","19990619",12.1
"536","19990620",14.8
"537","19990621",12.1
"538","19990622",9.6
"539","19990623",13.2
"540","19990624",15.6
"541","19990625",18
"542","19990626",19.1
"543","19990627",17.1
"544","19990628",15.5
"545","19990629",17.8
"546","19990630",18
"547","19990701",19.4
"548","19990702",20.8
"549","19990703",23
"550","19990704",25.3
"551","19990705",25.5
"552","19990706",16.3
"553","19990707",15
"554","19990708",16
"555","19990709",17.2
"556","19990710",17.7
"557","19990711",18.8
"558","19990712",18.5
"559","19990713",19.6
"560","19990714",17.3
"561","19990715",17.1
"562","19990716",18.4
"563","19990717",19.9
"564","19990718",21.6
"565","19990719",21.8
"566","19990720",20.4
"567","19990721",21.3
"568","19990722",17.1
"569","19990723",13
"570","19990724",16
"571","19990725",19
"572","19990726",20.3
"573","19990727",22.1
"574","19990728",19.1
"575","19990729",20
"576","19990730",19.3
"577","19990731",19.6
"578","19990801",19.4
"579","19990802",19
"580","19990803",18.4
"581","19990804",21.3
"582","19990805",21.8
"583","19990806",23.5
"584","19990807",21.1
"585","19990808",20.9
"586","19990809",22.1
"587","19990810",18.3
"588","19990811",17.4
"589","19990812",16.1
"590","19990813",15.7
"591","19990814",15.8
"592","19990815",17.4
"593","19990816",16
"594","19990817",16.9
"595","19990818",18.4
"596","19990819",17.8
"597","19990820",14.6
"598","19990821",15.9
"599","19990822",16.8
"600","19990823",17.9
"601","19990824",18.1
"602","19990825",21.3
"603","19990826",19.7
"604","19990827",18.9
"605","19990828",17.5
"606","19990829",17.6
"607","19990830",17.1
"608","19990831",17.4
"609","19990901",17.4
"610","19990902",17.3
"611","19990903",16.5
"612","19990904",16
"613","19990905",16.8
"614","19990906",18.2
"615","19990907",17.9
"616","19990908",17.9
"617","19990909",18.1
"618","19990910",18.8
"619","19990911",19.4
"620","19990912",19.3
"621","19990913",20.2
"622","19990914",19.4
"623","19990915",19.1
"624","19990916",16.4
"625","19990917",17.8
"626","19990918",15.1
"627","19990919",18.3
"628","19990920",16
"629","19990921",14.5
"630","19990922",18
"631","19990923",18.3
"632","19990924",17.8
"633","19990925",15.6
"634","19990926",13.9
"635","19990927",13.9
"636","19990928",13.3
"637","19990929",14.5
"638","19990930",14.4
"639","19991001",12.7
"640","19991002",16.5
"641","19991003",11.7
"642","19991004",8
"643","19991005",8
"644","19991006",7.2
"645","19991007",7.2
"646","19991008",8.8
"647","19991009",11.3
"648","19991010",11.4
"649","19991011",11.6
"650","19991012",11.6
"651","19991013",10.5
"652","19991014",12.1
"653","19991015",10.5
"654","19991016",11
"655","19991017",8.9
"656","19991018",6
"657","19991019",5.5
"658","19991020",11.9
"659","19991021",13.1
"660","19991022",14.7
"661","19991023",12.1
"662","19991024",11.9
"663","19991025",11.3
"664","19991026",10.9
"665","19991027",10.7
"666","19991028",12.1
"667","19991029",13.2
"668","19991030",17
"669","19991031",12.7
"670","19991101",13.5
"671","19991102",13.7
"672","19991103",10
"673","19991104",7.9
"674","19991105",12.2
"675","19991106",8
"676","19991107",5.7
"677","19991108",4.7
"678","19991109",4.5
"679","19991110",1.7
"680","19991111",2.9
"681","19991112",5.5
"682","19991113",4.4
"683","19991114",2
"684","19991115",2.5
"685","19991116",2.1
"686","19991117",0.9
"687","19991118",0.3
"688","19991119",-0.3
"689","19991120",-1.9
"690","19991121",-4.3
"691","19991122",-2.9
"692","19991123",-1.3
"693","19991124",1
"694","19991125",-1.8
"695","19991126",-1.9
"696","19991127",-1.6
"697","19991128",2.4
"698","19991129",2.4
"699","19991130",0.5
"700","19991201",2.2
"701","19991202",3.8
"702","19991203",3.8
"703","19991204",2.7
"704","19991205",1.3
"705","19991206",-0.4
"706","19991207",1.3
"707","19991208",2.8
"708","19991209",7.4
"709","19991210",4.3
"710","19991211",1.9
"711","19991212",6.4
"712","19991213",2.4
"713","19991214",2.8
"714","19991215",1.1
"715","19991216",-1
"716","19991217",-3
"717","19991218",2.7
"718","19991219",3.3
"719","19991220",-1.5
"720","19991221",-2.9
"721","19991222",-2.4
"722","19991223",0
"723","19991224",2
"724","19991225",5.7
"725","19991226",3.4
"726","19991227",2.7
"727","19991228",1.5
"728","19991229",0.6
"729","19991230",-2.7
"730","19991231",-3.9
"731","20000101",0
"732","20000102",1.5
"733","20000103",0
"734","20000104",-1
"735","20000105",2.3
"736","20000106",1.1
"737","20000107",0.7
"738","20000108",-1.1
"739","20000109",1.4
"740","20000110",2.4
"741","20000111",2
"742","20000112",-1.1
"743","20000113",-1.5
"744","20000114",-1.1
"745","20000115",-3
"746","20000116",-2.6
"747","20000117",-1.7
"748","20000118",2.9
"749","20000119",0.6
"750","20000120",-2.6
"751","20000121",-2.2
"752","20000122",0.2
"753","20000123",0.9
"754","20000124",-5.6
"755","20000125",-10.2
"756","20000126",-8.2
"757","20000127",-6.3
"758","20000128",-3
"759","20000129",-0.3
"760","20000130",3
"761","20000131",5
"762","20000201",5.7
"763","20000202",3.8
"764","20000203",4.7
"765","20000204",2.8
"766","20000205",5.3
"767","20000206",6.6
"768","20000207",4.9
"769","20000208",6.3
"770","20000209",4.3
"771","20000210",3.4
"772","20000211",2.9
"773","20000212",2.9
"774","20000213",3.1
"775","20000214",4.6
"776","20000215",4.5
"777","20000216",3.5
"778","20000217",-0.8
"779","20000218",-0.7
"780","20000219",1.8
"781","20000220",1.4
"782","20000221",-1.1
"783","20000222",-1.8
"784","20000223",-1
"785","20000224",0.9
"786","20000225",4.2
"787","20000226",5.9
"788","20000227",6.5
"789","20000228",8.8
"790","20000229",8.5
"791","20000301",6.4
"792","20000302",1.8
"793","20000303",2.9
"794","20000304",3.3
"795","20000305",1.5
"796","20000306",3.6
"797","20000307",5.3
"798","20000308",5.9
"799","20000309",8.8
"800","20000310",8.7
"801","20000311",10.7
"802","20000312",9.3
"803","20000313",7.4
"804","20000314",7.5
"805","20000315",3.8
"806","20000316",0.9
"807","20000317",3.6
"808","20000318",5
"809","20000319",5.7
"810","20000320",5
"811","20000321",6.9
"812","20000322",8.9
"813","20000323",10.9
"814","20000324",11.6
"815","20000325",10.5
"816","20000326",5
"817","20000327",4.1
"818","20000328",5.2
"819","20000329",5.7
"820","20000330",5
"821","20000331",7.3
"822","20000401",6.4
"823","20000402",8.3
"824","20000403",11.6
"825","20000404",11.8
"826","20000405",8
"827","20000406",5.1
"828","20000407",5.7
"829","20000408",7.9
"830","20000409",10
"831","20000410",10.8
"832","20000411",11
"833","20000412",6.2
"834","20000413",7.9
"835","20000414",12.3
"836","20000415",8.1
"837","20000416",8.8
"838","20000417",8.8
"839","20000418",6.5
"840","20000419",9.4
"841","20000420",12.3
"842","20000421",15.5
"843","20000422",17.3
"844","20000423",17.3
"845","20000424",9.6
"846","20000425",13.1
"847","20000426",16.7
"848","20000427",16.9
"849","20000428",16.7
"850","20000429",14.9
"851","20000430",16
"852","20000501",16.6
"853","20000502",16.3
"854","20000503",17.3
"855","20000504",16.3
"856","20000505",16
"857","20000506",16.2
"858","20000507",17.7
"859","20000508",16.3
"860","20000509",18.7
"861","20000510",20.4
"862","20000511",20.3
"863","20000512",16
"864","20000513",15.1
"865","20000514",17.5
"866","20000515",20.1
"867","20000516",20.3
