"","time_conv","f_id"
"584",2009-09-05,219
"585",2009-09-06,0
"586",2009-09-07,0
"587",2009-09-08,0
"588",2009-09-09,0
"589",2009-09-10,0
"590",2009-09-11,0
"591",2009-09-12,0
"592",2009-09-13,0
"593",2009-09-14,59
"594",2009-09-15,0
"595",2009-09-16,0
"596",2009-09-17,0
"597",2009-09-18,0
"598",2009-09-19,0
"599",2009-09-20,0
"600",2009-09-21,0
"601",2009-09-22,0
"602",2009-09-23,0
"603",2009-09-24,0
"604",2009-09-25,0
"605",2009-09-26,0
"606",2009-09-27,0
"607",2009-09-28,0
"608",2009-09-29,0
"609",2009-09-30,0
"610",2009-10-01,0
"611",2009-10-02,113
"612",2009-10-03,0
"613",2009-10-04,0
"614",2009-10-05,0
"615",2009-10-06,0
"616",2009-10-07,0
"617",2009-10-08,0
"618",2009-10-09,0
"619",2009-10-10,0
"620",2009-10-11,45
"621",2009-10-12,162
"622",2009-10-13,288
"623",2009-10-14,282
"624",2009-10-15,48
"625",2009-10-16,174
"626",2009-10-17,288
"627",2009-10-18,254
"628",2009-10-19,0
"629",2009-10-20,0
"630",2009-10-21,0
"631",2009-10-22,0
"632",2009-10-23,130
"633",2009-10-24,121
"634",2009-10-25,0
"635",2009-10-26,0
"636",2009-10-27,0
"637",2009-10-28,0
"638",2009-10-29,97
"639",2009-10-30,0
"640",2009-10-31,0
"641",2009-11-01,0
"642",2009-11-02,52
"643",2009-11-03,170
"644",2009-11-04,0
"645",2009-11-05,0
"646",2009-11-06,0
"647",2009-11-07,0
"648",2009-11-08,0
"649",2009-11-09,0
"650",2009-11-10,128
"651",2009-11-11,101
"652",2009-11-12,0
"653",2009-11-13,0
"654",2009-11-14,0
"655",2009-11-15,0
"656",2009-11-16,0
"657",2009-11-17,0
"658",2009-11-18,0
"659",2009-11-19,0
"660",2009-11-20,0
"661",2009-11-21,0
"662",2009-11-22,0
"663",2009-11-23,0
"664",2009-11-24,0
"665",2009-11-25,0
"666",2009-11-26,0
"667",2009-11-27,0
"668",2009-11-28,0
"669",2009-11-29,0
"670",2009-11-30,0
"671",2009-12-01,81
"672",2009-12-02,0
"673",2009-12-03,0
"674",2009-12-04,118
"675",2009-12-05,0
"676",2009-12-06,0
"677",2009-12-07,0
"678",2009-12-08,162
"679",2009-12-09,138
"680",2009-12-10,67
"681",2009-12-11,288
"682",2009-12-12,63
"683",2009-12-13,0
"684",2009-12-14,0
"685",2009-12-15,0
"686",2009-12-16,0
"687",2009-12-17,26
"688",2009-12-18,0
"689",2009-12-19,228
"690",2009-12-20,46
"691",2009-12-21,0
"692",2009-12-22,0
"693",2009-12-23,0
"694",2009-12-24,0
"695",2009-12-25,100
"696",2009-12-26,20
"697",2009-12-27,100
"698",2009-12-28,0
"699",2009-12-29,0
"700",2009-12-30,0
"701",2009-12-31,0
"702",2010-01-01,0
"703",2010-01-02,277
"704",2010-01-03,41
"705",2010-01-04,0
"706",2010-01-05,0
"707",2010-01-06,0
"708",2010-01-07,0
"709",2010-01-08,0
"710",2010-01-09,0
"711",2010-01-10,0
"712",2010-01-11,0
"713",2010-01-12,0
"714",2010-01-13,0
"715",2010-01-14,0
"716",2010-01-15,0
"717",2010-01-16,0
"718",2010-01-17,62
"719",2010-01-18,143
"720",2010-01-19,0
"721",2010-01-20,0
"722",2010-01-21,116
"723",2010-01-22,0
"724",2010-01-23,0
"725",2010-01-24,0
"726",2010-01-25,0
"727",2010-01-26,1
"728",2010-01-27,0
"729",2010-01-28,176
"730",2010-01-29,12
"731",2010-01-30,176
"732",2010-01-31,280
"733",2010-02-01,101
"734",2010-02-02,113
"735",2010-02-03,0
"736",2010-02-04,0
"737",2010-02-05,0
"738",2010-02-06,247
"739",2010-02-07,258
"740",2010-02-08,0
"741",2010-02-09,0
"742",2010-02-10,112
"743",2010-02-11,4
"744",2010-02-12,5
"745",2010-02-13,0
"746",2010-02-14,0
"747",2010-02-15,0
"748",2010-02-16,0
"749",2010-02-17,0
"750",2010-02-18,0
"751",2010-02-19,15
"752",2010-02-20,244
"753",2010-02-21,0
"754",2010-02-22,0
"755",2010-02-23,0
"756",2010-02-24,0
"757",2010-02-25,0
"758",2010-02-26,68
"759",2010-02-27,36
"760",2010-02-28,0
"761",2010-03-01,0
"762",2010-03-02,27
"763",2010-03-03,0
"764",2010-03-04,78
"765",2010-03-05,282
"766",2010-03-06,77
"767",2010-03-07,0
"768",2010-03-08,70
"769",2010-03-09,31
"770",2010-03-10,0
"771",2010-03-11,0
"772",2010-03-12,0
"773",2010-03-13,125
"774",2010-03-14,184
"775",2010-03-15,270
"776",2010-03-16,131
"777",2010-03-17,0
"778",2010-03-18,0
"779",2010-03-19,0
"780",2010-03-20,0
"781",2010-03-21,0
"782",2010-03-22,0
"783",2010-03-23,0
"784",2010-03-24,0
"785",2010-03-25,0
"786",2010-03-26,0
"787",2010-03-27,0
"788",2010-03-28,32
"789",2010-03-29,0
"790",2010-03-30,0
"791",2010-03-31,8
"792",2010-04-01,53
"793",2010-04-02,5
"794",2010-04-03,0
"795",2010-04-04,6
"796",2010-04-05,242
"797",2010-04-06,0
"798",2010-04-07,0
"799",2010-04-08,3
"800",2010-04-09,74
"801",2010-04-10,178
"802",2010-04-11,172
"803",2010-04-12,0
"804",2010-04-13,0
"805",2010-04-14,136
"806",2010-04-15,0
"807",2010-04-16,16
"808",2010-04-17,0
"809",2010-04-18,0
"810",2010-04-19,123
"811",2010-04-20,83
"812",2010-04-21,85
"813",2010-04-22,0
"814",2010-04-23,0
"815",2010-04-24,0
"816",2010-04-25,2
"817",2010-04-26,12
"818",2010-04-27,0
"819",2010-04-28,0
"820",2010-04-29,0
"821",2010-04-30,0
"822",2010-05-01,0
"823",2010-05-02,0
"824",2010-05-03,0
"825",2010-05-04,0
"826",2010-05-05,0
"827",2010-05-06,0
"828",2010-05-07,0
"829",2010-05-08,0
"830",2010-05-09,0
"831",2010-05-10,0
"832",2010-05-11,0
"833",2010-05-12,0
"834",2010-05-13,0
"835",2010-05-14,0
"836",2010-05-15,204
"837",2010-05-16,288
"838",2010-05-17,288
"839",2010-05-18,288
"840",2010-05-19,286
"841",2010-05-20,188
"842",2010-05-21,183
"843",2010-05-22,135
"844",2010-05-23,89
"845",2010-05-24,0
"846",2010-05-25,0
"847",2010-05-26,0
"848",2010-05-27,0
"849",2010-05-28,0
"850",2010-05-29,0
"851",2010-05-30,20
"852",2010-05-31,218
"853",2010-06-01,288
"854",2010-06-02,263
"855",2010-06-03,232
"856",2010-06-04,0
"857",2010-06-05,0
"858",2010-06-06,0
"859",2010-06-07,0
"860",2010-06-08,0
"861",2010-06-09,0
"862",2010-06-10,0
"863",2010-06-11,0
"864",2010-06-12,0
"865",2010-06-13,0
"866",2010-06-14,0
"867",2010-06-15,0
"868",2010-06-16,0
