"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"1","2007-11-30",1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,0.7
"2","2007-12-17",1,0,0,0,1,0,0,1,0,0,0,1,0,"Visp",48,-3.7
"3","2007-12-26",1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",0,-3.4
"4","2007-12-28",1,0,0,0,0,1,0,1,0,0,0,1,0,"Visp",0,-6.9
"5","2007-12-29",2,0,0,0,1,1,1,1,0,0,0,1,1,"Visp",0,-5.2
"6","2007-12-30",2,0,1,0,1,0,0,2,0,0,1,1,0,"Visp",0,0
"7","2007-12-31",1,0,0,0,0,1,1,0,0,0,0,1,0,"Visp",0,-6
"8","2008-01-02",2,1,0,0,1,0,1,1,0,0,0,1,1,"Visp",61,-5.4
"9","2008-01-04",1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",270,6.3
"10","2008-01-05",3,1,2,0,0,0,2,1,1,0,0,2,0,"Visp",143,6.6
"11","2008-01-06",1,0,0,0,1,0,0,1,0,0,0,1,0,"Visp",0,1.5
"12","2008-01-07",1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",0,3.1
"13","2008-01-08",2,0,1,1,0,0,2,0,0,1,1,0,0,"Visp",0,-0.2
"14","2008-01-09",4,0,1,1,1,1,2,2,0,0,1,3,0,"Visp",0,1
"15","2008-01-10",2,0,1,0,1,0,1,1,0,1,1,0,0,"Visp",0,0.3
"16","2008-01-11",1,0,1,0,0,0,0,1,0,0,0,0,1,"Visp",36,6.3
"17","2008-01-12",1,0,0,0,1,0,0,1,0,0,1,0,0,"Visp",0,2.2
"18","2008-01-14",3,0,1,1,1,0,2,1,0,0,0,2,1,"Visp",4,4.6
"19","2008-01-15",1,0,0,0,0,1,0,1,0,0,0,0,1,"Visp",68,4.2
"20","2008-01-18",1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",0,1.9
"21","2008-01-19",2,0,0,0,1,1,1,1,1,0,1,0,0,"Visp",0,2.5
"22","2008-01-20",1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",0,0.3
"23","2008-01-21",1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",0,0.2
"24","2008-01-22",1,1,0,0,0,0,1,0,0,0,0,1,0,"Visp",0,4.6
"25","2008-01-23",1,0,0,1,0,0,1,0,0,0,0,1,0,"Visp",0,0
"26","2008-01-24",1,0,1,0,0,0,1,0,0,0,1,0,0,"Visp",0,-0.3
"27","2008-01-26",2,1,1,0,0,0,2,0,1,1,0,0,0,"Visp",0,0
"28","2008-01-27",5,3,2,0,0,0,2,3,0,0,0,5,0,"Visp",0,-0.5
"29","2008-01-28",4,0,3,1,0,0,3,1,0,1,0,3,0,"Visp",0,1.2
"30","2008-01-30",2,0,1,1,0,0,0,2,0,1,0,1,0,"Visp",0,1.8
"31","2008-01-31",2,0,2,0,0,0,2,0,0,1,1,0,0,"Visp",0,2
"32","2008-02-01",1,0,0,0,1,0,0,1,0,0,1,0,0,"Visp",58,4.3
"33","2008-02-02",1,0,0,1,0,0,0,1,0,0,1,0,0,"Visp",0,2.3
"34","2008-02-03",1,0,0,0,1,0,1,0,0,0,0,0,1,"Visp",150,3.3
"35","2008-02-04",1,0,0,1,0,0,0,1,1,0,0,0,0,"Visp",161,5.2
"36","2008-02-05",3,1,2,0,0,0,2,1,0,0,1,1,1,"Visp",0,2.4
"37","2008-02-06",2,1,0,0,1,0,2,0,1,0,0,1,0,"Visp",0,3.5
"38","2008-02-07",1,0,1,0,0,0,1,0,0,0,0,0,1,"Visp",0,3.7
"39","2008-02-12",1,0,1,0,0,0,1,0,0,0,0,1,0,"Visp",0,-0.1
"40","2008-02-13",2,0,0,0,1,1,1,1,0,0,0,2,0,"Visp",0,-0.1
"41","2008-02-15",1,0,1,0,0,0,0,1,1,0,0,0,0,"Visp",0,0
"42","2008-02-16",1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,-1.2
"43","2008-02-18",1,0,1,0,0,0,1,0,0,0,0,0,1,"Visp",0,-0.3
"44","2008-02-21",2,0,2,0,0,0,2,0,0,0,1,1,0,"Visp",0,5.8
"45","2008-02-22",3,0,1,1,0,1,2,1,1,1,1,0,0,"Visp",0,5.8
"46","2008-02-25",1,0,0,0,1,0,1,0,0,0,0,1,0,"Visp",0,6.1
"47","2008-02-26",1,0,1,0,0,0,1,0,0,0,0,1,0,"Visp",0,7.2
"48","2008-02-27",1,1,0,0,0,0,1,0,1,0,0,0,0,"Visp",0,9.2
"49","2008-02-29",1,1,0,0,0,0,0,1,1,0,0,0,0,"Visp",0,9
"50","2008-03-01",1,1,0,0,0,0,1,0,1,0,0,0,0,"Visp",0,11.5
"51","2008-03-02",1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",0,12.4
"52","2008-03-05",3,1,2,0,0,0,1,2,1,0,1,1,0,"Visp",1,1.3
"53","2008-03-06",1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,-0.9
"54","2008-03-08",2,2,0,0,0,0,0,2,0,1,0,1,0,"Visp",0,4.3
"55","2008-03-09",2,1,0,1,0,0,1,1,0,0,1,1,0,"Visp",115,6.2
"56","2008-03-10",2,0,0,1,1,0,2,0,0,0,1,0,1,"Visp",148,7.5
"57","2008-03-11",2,0,0,0,2,0,2,0,0,0,1,1,0,"Visp",0,5.9
"58","2008-03-12",1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,7.8
"59","2008-03-15",2,1,1,0,0,0,1,1,0,0,0,2,0,"Visp",97,10.8
"60","2008-03-16",1,0,0,0,0,1,1,0,0,0,0,1,0,"Visp",0,9.1
"61","2008-03-17",1,0,1,0,0,0,1,0,0,0,0,1,0,"Visp",0,6.4
"62","2008-03-18",3,1,0,1,1,0,1,2,0,0,1,1,1,"Visp",0,6.6
"63","2008-03-20",3,1,1,0,0,1,0,3,0,0,1,2,0,"Visp",0,2.9
"64","2008-03-22",3,1,2,0,0,0,2,1,1,0,2,0,0,"Visp",0,0.4
"65","2008-03-24",1,1,0,0,0,0,1,0,1,0,0,0,0,"Visp",0,-0.7
"66","2008-03-25",2,1,1,0,0,0,0,2,1,0,0,0,1,"Visp",0,2.3
"67","2008-03-26",2,0,0,0,1,1,1,1,0,0,1,0,1,"Visp",0,4.3
"68","2008-03-27",2,1,1,0,0,0,1,1,0,1,0,1,0,"Visp",1,5.1
"69","2008-03-29",3,0,2,1,0,0,1,2,1,1,0,0,1,"Visp",0,8.4
"70","2008-03-30",3,1,1,0,0,1,3,0,1,1,0,1,0,"Visp",206,11
"71","2008-03-31",2,1,0,0,0,1,1,1,2,0,0,0,0,"Visp",34,7
"72","2008-04-02",1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",0,6
"73","2008-04-03",2,0,0,1,0,1,1,1,0,1,1,0,0,"Visp",0,6.6
"74","2008-04-05",4,2,0,0,1,1,2,2,3,0,0,1,0,"Visp",0,8.3
"75","2008-04-09",1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",66,7.8
"76","2008-04-10",3,0,0,1,1,1,1,2,0,1,1,1,0,"Visp",156,11.5
"77","2008-04-11",1,0,1,0,0,0,1,0,0,0,1,0,0,"Visp",96,11.1
"78","2008-04-12",1,0,1,0,0,0,0,1,0,0,0,1,0,"Visp",23,7.3
"79","2008-04-13",4,0,1,0,2,1,1,3,1,0,2,1,0,"Visp",26,8.6
"80","2008-04-14",2,0,2,0,0,0,0,2,0,0,2,0,0,"Visp",0,6.3
"81","2008-04-15",1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",0,6.3
"82","2008-04-16",5,0,3,0,1,1,1,4,0,2,3,0,0,"Visp",0,5.7
"83","2008-04-17",2,0,2,0,0,0,2,0,0,0,0,1,1,"Visp",179,8.7
"84","2008-04-18",1,0,0,0,0,1,0,1,0,0,1,0,0,"Visp",171,10.4
"85","2008-04-19",1,0,1,0,0,0,1,0,0,0,0,1,0,"Visp",73,12.8
"86","2008-04-20",1,0,0,0,0,1,0,1,0,0,0,1,0,"Visp",210,13.6
"87","2008-04-21",2,1,0,1,0,0,1,1,1,0,0,1,0,"Visp",16,9.5
"88","2008-04-26",1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",4,13.3
"89","2008-04-28",3,0,1,2,0,0,2,1,1,0,2,0,0,"Visp",57,12.7
"90","2008-04-29",1,0,0,1,0,0,0,1,1,0,0,0,0,"Visp",0,11.1
"91","2008-05-01",1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,11.2
"92","2008-05-02",2,0,1,1,0,0,1,1,0,0,1,0,1,"Visp",0,13.1
"93","2008-05-04",1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",4,16.2
"94","2008-05-06",2,0,0,1,1,0,1,1,0,0,1,0,1,"Visp",1,15.8
"95","2008-05-07",2,0,1,0,1,0,1,1,0,1,0,0,1,"Visp",0,15.9
"96","2008-05-08",1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",135,16.9
"97","2008-05-09",5,2,1,1,1,0,2,3,1,2,1,1,0,"Visp",188,18.2
"98","2008-05-10",1,0,0,1,0,0,0,1,0,0,1,0,0,"Visp",139,17.7
"99","2008-05-11",2,1,1,0,0,0,0,2,0,0,0,2,0,"Visp",193,17.3
"100","2008-05-12",1,0,1,0,0,0,1,0,0,0,1,0,0,"Visp",214,17.1
"101","2008-05-13",1,0,1,0,0,0,0,1,0,0,0,0,1,"Visp",162,17.3
"102","2008-05-14",2,0,0,0,2,0,0,2,1,0,0,1,0,"Visp",114,17.6
"103","2008-05-15",1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",120,15.6
"104","2008-05-18",6,0,5,1,0,0,4,2,1,1,3,1,0,"Visp",0,13
"105","2008-05-19",5,0,3,0,1,1,3,2,1,0,3,1,0,"Visp",0,15
"106","2008-05-21",1,0,0,0,1,0,1,0,0,0,0,0,1,"Visp",0,14.2
"107","2008-05-24",1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",192,17.7
"108","2008-05-26",1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",220,19.7
