"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"58",2008-01-26,2,1,1,0,0,0,2,0,1,1,0,0,0,"Visp",0,0,"Saturday"
"59",2008-01-27,5,3,2,0,0,0,2,3,0,0,0,5,0,"Visp",0,-0.5,"Sunday"
"60",2008-01-28,4,0,3,1,0,0,3,1,0,1,0,3,0,"Visp",0,1.2,"Monday"
"61",2008-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,1.2,"Tuesday"
"62",2008-01-30,2,0,1,1,0,0,0,2,0,1,0,1,0,"Visp",0,1.8,"Wednesday"
"63",2008-01-31,2,0,2,0,0,0,2,0,0,1,1,0,0,"Visp",0,2,"Thursday"
"64",2008-02-01,1,0,0,0,1,0,0,1,0,0,1,0,0,"Visp",58,4.3,"Friday"
"65",2008-02-02,1,0,0,1,0,0,0,1,0,0,1,0,0,"Visp",0,2.3,"Saturday"
"66",2008-02-03,1,0,0,0,1,0,1,0,0,0,0,0,1,"Visp",150,3.3,"Sunday"
"67",2008-02-04,1,0,0,1,0,0,0,1,1,0,0,0,0,"Visp",161,5.2,"Monday"
"68",2008-02-05,3,1,2,0,0,0,2,1,0,0,1,1,1,"Visp",0,2.4,"Tuesday"
"69",2008-02-06,2,1,0,0,1,0,2,0,1,0,0,1,0,"Visp",0,3.5,"Wednesday"
"70",2008-02-07,1,0,1,0,0,0,1,0,0,0,0,0,1,"Visp",0,3.7,"Thursday"
"71",2008-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,0.9,"Friday"
"72",2008-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,0.3,"Saturday"
"73",2008-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,0.1,"Sunday"
"74",2008-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,-0.4,"Monday"
"75",2008-02-12,1,0,1,0,0,0,1,0,0,0,0,1,0,"Visp",0,-0.1,"Tuesday"
"76",2008-02-13,2,0,0,0,1,1,1,1,0,0,0,2,0,"Visp",0,-0.1,"Wednesday"
"77",2008-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,0.1,"Thursday"
"78",2008-02-15,1,0,1,0,0,0,0,1,1,0,0,0,0,"Visp",0,0,"Friday"
"79",2008-02-16,1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,-1.2,"Saturday"
"80",2008-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,-0.8,"Sunday"
"81",2008-02-18,1,0,1,0,0,0,1,0,0,0,0,0,1,"Visp",0,-0.3,"Monday"
"82",2008-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,0.3,"Tuesday"
"83",2008-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,3.3,"Wednesday"
"84",2008-02-21,2,0,2,0,0,0,2,0,0,0,1,1,0,"Visp",0,5.8,"Thursday"
