"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"55",2008-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,-1,"Monday"
"56",2008-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,-0.4,"Tuesday"
"57",2008-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,-1,"Wednesday"
"58",2008-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,0.9,"Thursday"
"59",2008-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,3.2,"Friday"
"60",2008-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,5.1,"Saturday"
"61",2008-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,4.7,"Sunday"
"62",2008-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,3.9,"Monday"
"63",2008-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,2.9,"Tuesday"
"64",2008-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,3.7,"Wednesday"
"65",2008-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,2.9,"Thursday"
"66",2008-02-29,1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",0,4.3,"Friday"
"67",2008-03-01,1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",58,6,"Saturday"
"68",2008-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",159,10.8,"Sunday"
"69",2008-03-03,1,0,0,1,0,0,1,0,0,0,1,0,0,"Poschiavo",1,6.4,"Monday"
"70",2008-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",274,4.1,"Tuesday"
"71",2008-03-05,1,0,0,0,0,1,1,0,0,0,0,1,0,"Poschiavo",278,0,"Wednesday"
"72",2008-03-06,1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",2,-2.1,"Thursday"
"73",2008-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,2.2,"Friday"
"74",2008-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,1.6,"Saturday"
"75",2008-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,1.6,"Sunday"
"76",2008-03-10,1,0,1,0,0,0,1,0,0,0,0,1,0,"Poschiavo",0,2,"Monday"
"77",2008-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",86,3.6,"Tuesday"
"78",2008-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",60,6.6,"Wednesday"
"79",2008-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",228,8.1,"Thursday"
"80",2008-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",4,6,"Friday"
"81",2008-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,6.5,"Saturday"
"82",2008-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,5.3,"Sunday"
"83",2008-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",87,5.7,"Monday"
"84",2008-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",209,4.6,"Tuesday"
"85",2008-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",114,0.8,"Wednesday"
"86",2008-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",233,0.2,"Thursday"
"87",2008-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,-0.6,"Friday"
"88",2008-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",57,0.3,"Saturday"
"89",2008-03-23,1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",153,-0.1,"Sunday"
"90",2008-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",263,-0.6,"Monday"
"91",2008-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",147,-1.6,"Tuesday"
"92",2008-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,2,"Wednesday"
"93",2008-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,2.3,"Thursday"
"94",2008-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,2.9,"Friday"
"95",2008-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",32,4.7,"Saturday"
"96",2008-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,5.6,"Sunday"
"97",2008-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,7.5,"Monday"
"98",2008-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",145,8.6,"Tuesday"
"99",2008-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",251,8.1,"Wednesday"
"100",2008-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",182,4.6,"Thursday"
"101",2008-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",253,6.1,"Friday"
"102",2008-04-05,2,1,0,1,0,0,1,1,1,0,1,0,0,"Poschiavo",58,3.8,"Saturday"
"103",2008-04-06,1,0,1,0,0,0,1,0,0,1,0,0,0,"Poschiavo",0,2.5,"Sunday"
"104",2008-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",32,1.7,"Monday"
"105",2008-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,2.2,"Tuesday"
